Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
AIY29182.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0399,0.0133,2.0,0.0429,0.0015,28.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0518,0.0074,6.0,0.034,0.0118,1.875,0.0666,0.0104,5.4286,0.003,0.003,0.0,0.0325,0.0222,0.4667,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0399,0.0074,4.4,0.0355,0.0355,0.0,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AIZ50391.1 |virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.0355,-0.0833,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AIZ50400.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AIZ50409.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AIZ50418.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AIZ50427.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AJF38895.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AJY53714.1 |virion spike glycoprotein precursor,0.0308,0.0176,0.75,0.0132,0.0059,1.25,0.0308,0.0176,0.75,0.0308,0.0235,0.3125,0.025,0.0044,4.6667,0.047,0.0206,1.2857,0.0117,0.0103,0.1429,0.0485,0.0073,5.6,0.0294,0.0176,0.6667,0.0675,0.0162,3.1818,0.0117,0.0044,1.6667,0.0294,0.0426,-0.3103,0.0235,0.0455,-0.4839,0.0235,0.0206,0.1429,0.0323,0.0015,21.0,0.0367,0.0573,-0.359,0.0411,0.091,-0.5484,0.0235,0.0044,4.3333,0.0147,0.0015,9.0,0.0147,0.0044,2.3333
AKA43780.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AKT08840.1 |virion spike glycoprotein precursor,0.0488,0.0251,0.9412,0.0192,0.0,0.0,0.037,0.0148,1.5,0.037,0.0148,1.5,0.0429,0.0,0.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0518,0.0074,6.0,0.0355,0.0104,2.4286,0.0666,0.0104,5.4286,0.003,0.003,0.0,0.0325,0.0222,0.4667,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0385,0.0059,5.5,0.037,0.0355,0.0417,0.0666,0.0385,0.7308,0.0444,0.0104,3.2857,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75159.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0059,6.0,0.0325,0.0385,-0.1538,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75168.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0178,1.0,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0104,2.2857,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0059,6.0,0.0325,0.0385,-0.1538,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75177.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0059,6.0,0.0325,0.0385,-0.1538,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75186.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0059,6.0,0.0325,0.0385,-0.1538,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75195.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0059,6.0,0.0325,0.0385,-0.1538,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75204.1 |virion spike glycoprotein precursor,0.0473,0.0266,0.7778,0.0178,0.0,0.0,0.037,0.0148,1.5,0.037,0.0148,1.5,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0089,5.0,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0385,0.6923,0.0399,0.0118,2.375,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75213.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0059,6.0,0.0325,0.0385,-0.1538,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75222.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75231.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0133,1.7778,0.0355,0.0178,1.0,0.0414,0.0015,27.0,0.0651,0.0148,3.4,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0104,2.2857,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0059,6.0,0.0325,0.0385,-0.1538,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75240.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0178,1.0,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0104,2.2857,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0059,6.0,0.0325,0.0385,-0.1538,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75249.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75276.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0059,8.0,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75285.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0059,8.0,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75294.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0059,8.0,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0104,1.7143,0.0414,0.0089,3.6667,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75303.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75312.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0104,2.2857,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75321.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0104,2.2857,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75330.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75339.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0104,2.2857,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75350.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0104,2.2857,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75357.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75366.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75375.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75384.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0104,2.2857,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75393.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0104,2.2857,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75411.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75420.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75429.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75438.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0104,2.2857,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75456.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.037,0.0148,1.5,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.034,0.0118,1.875,0.0651,0.0133,3.8889,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0163,1.1818,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75465.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.034,0.0118,1.875,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75474.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0104,2.2857,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0207,0.003,6.0
AKU75483.1 |virion spike glycoprotein precursor,0.0459,0.0266,0.7222,0.0178,0.0,0.0,0.037,0.0148,1.5,0.0355,0.0163,1.1818,0.0414,0.0015,27.0,0.0651,0.0133,3.8889,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.034,0.0104,2.2857,0.0651,0.0118,4.5,0.003,0.003,0.0,0.034,0.0222,0.5333,0.0355,0.0178,1.0,0.0281,0.0118,1.375,0.0414,0.0074,4.6,0.0325,0.037,-0.12,0.0651,0.0399,0.6296,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0207,0.003,6.0
