Naziv_proteina,molska_frakcija_za_A,molska_frakcija_za_C,molska_frakcija_za_D,molska_frakcija_za_E,molska_frakcija_za_F,molska_frakcija_za_G,molska_frakcija_za_H,molska_frakcija_za_I,molska_frakcija_za_K,molska_frakcija_za_L,molska_frakcija_za_M,molska_frakcija_za_N,molska_frakcija_za_P,molska_frakcija_za_Q,molska_frakcija_za_R,molska_frakcija_za_S,molska_frakcija_za_T,molska_frakcija_za_V,molska_frakcija_za_W,molska_frakcija_za_Y,Klasifikacija
ALA49634.1 |nucleocapsid protein,0.0743,0.0,0.0439,0.027,0.0304,0.0777,0.0169,0.0304,0.0777,0.0304,0.0203,0.0912,0.0878,0.0642,0.0709,0.1081,0.0845,0.0439,0.0101,0.0101,neuređen
ALA49645.1 |nucleocapsid protein,0.094,0.0,0.0513,0.0427,0.0427,0.1282,0.0171,0.0342,0.0513,0.1453,0.0085,0.0427,0.0684,0.0427,0.0427,0.0256,0.0427,0.0342,0.0256,0.0598,uređen
ALA49645.1 |nucleocapsid protein,0.0743,0.0,0.0439,0.027,0.0304,0.0777,0.0169,0.0304,0.0777,0.0304,0.0203,0.0912,0.0878,0.0642,0.0709,0.1081,0.0845,0.0439,0.0101,0.0101,neuređen
ALA49656.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49656.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1111,0.0808,0.0438,0.0101,0.0101,neuređen
ALA49667.1 |nucleocapsid protein,0.094,0.0,0.0513,0.0427,0.0427,0.1282,0.0171,0.0342,0.0513,0.1453,0.0085,0.0427,0.0684,0.0427,0.0427,0.0256,0.0427,0.0342,0.0256,0.0598,uređen
ALA49667.1 |nucleocapsid protein,0.0743,0.0,0.0439,0.027,0.0304,0.0777,0.0169,0.0304,0.0777,0.0304,0.0203,0.0912,0.0878,0.0642,0.0709,0.1081,0.0845,0.0439,0.0101,0.0101,neuređen
ALA49678.1 |nucleocapsid protein,0.094,0.0,0.0513,0.0427,0.0427,0.1282,0.0171,0.0342,0.0513,0.1453,0.0085,0.0427,0.0684,0.0427,0.0427,0.0256,0.0427,0.0342,0.0256,0.0598,uređen
ALA49678.1 |nucleocapsid protein,0.0743,0.0,0.0439,0.027,0.0304,0.0777,0.0169,0.0304,0.0777,0.0304,0.0203,0.0912,0.0878,0.0642,0.0709,0.1081,0.0845,0.0439,0.0101,0.0101,neuređen
ALA49689.1 |nucleocapsid protein,0.094,0.0,0.0513,0.0427,0.0427,0.1282,0.0171,0.0342,0.0513,0.1453,0.0085,0.0427,0.0684,0.0427,0.0427,0.0256,0.0427,0.0342,0.0256,0.0598,uređen
ALA49689.1 |nucleocapsid protein,0.0743,0.0,0.0439,0.027,0.0304,0.0777,0.0169,0.0304,0.0777,0.0304,0.0203,0.0912,0.0878,0.0642,0.0709,0.1081,0.0845,0.0439,0.0101,0.0101,neuređen
ALA49700.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49700.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1111,0.0808,0.0438,0.0101,0.0101,neuređen
ALA49711.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49711.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1111,0.0808,0.0438,0.0101,0.0101,neuređen
ALA49722.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49722.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA49733.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49733.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA49744.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49744.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA49755.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49755.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA49766.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49766.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA49777.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49777.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA49788.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49788.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA49799.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49799.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA49810.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49810.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1111,0.0808,0.0438,0.0101,0.0101,neuređen
ALA49821.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49821.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1111,0.0808,0.0438,0.0101,0.0101,neuređen
ALA49832.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49832.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA49843.1 |nucleocapsid protein,0.0984,0.0,0.0574,0.041,0.041,0.1311,0.0164,0.041,0.0492,0.1475,0.0082,0.041,0.0656,0.041,0.041,0.0246,0.041,0.0328,0.0246,0.0574,uređen
ALA49843.1 |nucleocapsid protein,0.0722,0.0034,0.0447,0.0275,0.0309,0.0722,0.0137,0.0275,0.079,0.0275,0.0206,0.0928,0.0893,0.0653,0.0722,0.11,0.0859,0.0447,0.0103,0.0103,neuređen
ALA49854.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49854.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA49865.1 |nucleocapsid protein,0.1,0.0,0.0583,0.0417,0.0417,0.125,0.0167,0.0417,0.0583,0.1417,0.0083,0.0417,0.0667,0.0417,0.0417,0.025,0.0333,0.0333,0.025,0.0583,uređen
ALA49865.1 |nucleocapsid protein,0.0717,0.0,0.0444,0.0273,0.0307,0.0785,0.0137,0.0307,0.0751,0.0307,0.0205,0.0922,0.0887,0.0648,0.0717,0.1092,0.0853,0.0444,0.0102,0.0102,neuređen
ALA49876.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49876.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA49887.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49887.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA49898.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49898.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA49909.1 |nucleocapsid protein,0.0976,0.0,0.0488,0.0407,0.0407,0.1382,0.0244,0.0407,0.0488,0.1463,0.0081,0.0407,0.065,0.0407,0.0407,0.0244,0.0407,0.0325,0.0244,0.0569,uređen
ALA49909.1 |nucleocapsid protein,0.0724,0.0034,0.0448,0.0276,0.031,0.069,0.0138,0.0276,0.0793,0.0276,0.0207,0.0931,0.0897,0.0655,0.0724,0.1103,0.0862,0.0448,0.0103,0.0103,neuređen
ALA49920.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49920.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA49931.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49931.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA49942.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA49942.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA49953.1 |nucleocapsid protein,0.0984,0.0,0.0574,0.041,0.041,0.1311,0.0164,0.041,0.0492,0.1475,0.0082,0.041,0.0656,0.041,0.041,0.0246,0.041,0.0328,0.0246,0.0574,uređen
ALA49953.1 |nucleocapsid protein,0.0722,0.0034,0.0447,0.0275,0.0309,0.0722,0.0137,0.0275,0.079,0.0275,0.0206,0.0928,0.0893,0.0653,0.0722,0.11,0.0859,0.0447,0.0103,0.0103,neuređen
ALA49964.1 |nucleocapsid protein,0.1,0.0,0.0583,0.0417,0.0417,0.125,0.0167,0.0417,0.0583,0.1417,0.0083,0.0417,0.0667,0.0417,0.0417,0.025,0.0333,0.0333,0.025,0.0583,uređen
ALA49964.1 |nucleocapsid protein,0.0717,0.0,0.0444,0.0273,0.0307,0.0785,0.0137,0.0307,0.0751,0.0307,0.0205,0.0922,0.0887,0.0648,0.0717,0.1092,0.0853,0.0444,0.0102,0.0102,neuređen
ALA49975.1 |nucleocapsid protein,0.1,0.0,0.0583,0.0417,0.0417,0.125,0.0167,0.0417,0.0583,0.1417,0.0083,0.0417,0.0667,0.0417,0.0417,0.025,0.0333,0.0333,0.025,0.0583,uređen
ALA49975.1 |nucleocapsid protein,0.0717,0.0,0.0444,0.0273,0.0307,0.0785,0.0137,0.0307,0.0751,0.0307,0.0205,0.0922,0.0887,0.0648,0.0717,0.1092,0.0853,0.0444,0.0102,0.0102,neuređen
ALA49986.1 |nucleocapsid protein,0.1,0.0,0.0583,0.0417,0.0417,0.125,0.0167,0.0417,0.0583,0.1417,0.0083,0.0417,0.0667,0.0417,0.0417,0.025,0.0333,0.0333,0.025,0.0583,uređen
ALA49986.1 |nucleocapsid protein,0.0717,0.0,0.0444,0.0273,0.0307,0.0785,0.0137,0.0307,0.0751,0.0307,0.0205,0.0922,0.0887,0.0648,0.0717,0.1092,0.0853,0.0444,0.0102,0.0102,neuređen
ALA49997.1 |nucleocapsid protein,0.1,0.0,0.0583,0.0417,0.0417,0.125,0.0167,0.0417,0.0583,0.1417,0.0083,0.0417,0.0667,0.0417,0.0417,0.025,0.0333,0.0333,0.025,0.0583,uređen
ALA49997.1 |nucleocapsid protein,0.0717,0.0,0.0444,0.0273,0.0307,0.0785,0.0137,0.0307,0.0751,0.0307,0.0205,0.0922,0.0887,0.0648,0.0717,0.1092,0.0853,0.0444,0.0102,0.0102,neuređen
ALA50008.1 |nucleocapsid protein,0.1,0.0,0.0583,0.0417,0.0417,0.125,0.0167,0.0417,0.0583,0.1417,0.0083,0.0417,0.0667,0.0417,0.0417,0.025,0.0333,0.0333,0.025,0.0583,uređen
ALA50008.1 |nucleocapsid protein,0.0717,0.0,0.0444,0.0273,0.0307,0.0785,0.0137,0.0307,0.0751,0.0307,0.0205,0.0922,0.0887,0.0648,0.0717,0.1092,0.0853,0.0444,0.0102,0.0102,neuređen
ALA50019.1 |nucleocapsid protein,0.1,0.0,0.0583,0.0417,0.0417,0.125,0.0167,0.0417,0.0583,0.1417,0.0083,0.0417,0.0667,0.0417,0.0417,0.025,0.0333,0.0333,0.025,0.0583,uređen
ALA50019.1 |nucleocapsid protein,0.0717,0.0,0.0444,0.0273,0.0307,0.0785,0.0137,0.0307,0.0751,0.0307,0.0205,0.0922,0.0887,0.0648,0.0717,0.1092,0.0853,0.0444,0.0102,0.0102,neuređen
ALA50030.1 |nucleocapsid protein,0.1,0.0,0.0583,0.0417,0.0417,0.125,0.0167,0.0417,0.0583,0.1417,0.0083,0.0417,0.0667,0.0417,0.0417,0.025,0.0333,0.0333,0.025,0.0583,uređen
ALA50030.1 |nucleocapsid protein,0.0717,0.0,0.0444,0.0273,0.0307,0.0785,0.0137,0.0307,0.0751,0.0307,0.0205,0.0922,0.0887,0.0648,0.0717,0.1092,0.0853,0.0444,0.0102,0.0102,neuređen
ALA50041.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA50041.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1111,0.0808,0.0438,0.0101,0.0101,neuređen
ALA50052.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA50052.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA50063.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA50063.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1077,0.0842,0.0438,0.0101,0.0101,neuređen
ALA50074.1 |nucleocapsid protein,0.0948,0.0,0.0517,0.0345,0.0431,0.1293,0.0172,0.0345,0.0517,0.1466,0.0086,0.0431,0.069,0.0431,0.0431,0.0259,0.0431,0.0345,0.0259,0.0603,uređen
ALA50074.1 |nucleocapsid protein,0.0741,0.0,0.0471,0.0303,0.0303,0.0774,0.0135,0.0303,0.0774,0.0303,0.0202,0.0909,0.0875,0.064,0.0707,0.1111,0.0808,0.0438,0.0101,0.0101,neuređen
ALD19444.1 |nucleoprotein,0.0816,0.007,0.035,0.0629,0.0513,0.0629,0.0443,0.0443,0.0653,0.1166,0.035,0.042,0.028,0.0723,0.0443,0.0536,0.0396,0.0816,0.007,0.0256,uređen
ALD19444.1 |nucleoprotein,0.0548,0.0,0.1419,0.1032,0.0129,0.0452,0.0355,0.0226,0.029,0.0548,0.0161,0.0484,0.1,0.071,0.0484,0.0774,0.0774,0.0258,0.0032,0.0323,neuređen
ALF04539.1 |nucleoprotein,0.0816,0.0093,0.035,0.0629,0.0513,0.0629,0.0443,0.0443,0.0606,0.1166,0.035,0.042,0.028,0.0723,0.0466,0.0536,0.0396,0.0816,0.007,0.0256,uređen
ALF04539.1 |nucleoprotein,0.0548,0.0,0.1452,0.1,0.0129,0.0484,0.0323,0.0258,0.0323,0.0548,0.0161,0.0452,0.0968,0.071,0.0452,0.0774,0.0806,0.0258,0.0032,0.0323,neuređen
ALF04545.1 |VP30 minor nucleoprotein,0.0608,0.0387,0.0497,0.0718,0.0331,0.0442,0.0221,0.0497,0.0663,0.1657,0.011,0.011,0.0276,0.0773,0.0608,0.0773,0.0663,0.0442,0.0166,0.0055,uređen
ALF04545.1 |VP30 minor nucleoprotein,0.0935,0.0093,0.0654,0.0748,0.0187,0.0467,0.0467,0.0093,0.028,0.0187,0.0093,0.0374,0.0935,0.0374,0.1308,0.1215,0.0654,0.0561,0.0093,0.028,neuređen
ALF04548.1 |nucleoprotein,0.0816,0.0093,0.035,0.0629,0.0513,0.0629,0.0443,0.0443,0.0606,0.1166,0.035,0.042,0.028,0.0723,0.0466,0.0536,0.0396,0.0816,0.007,0.0256,uređen
ALF04548.1 |nucleoprotein,0.0548,0.0,0.1452,0.1,0.0129,0.0484,0.0323,0.0258,0.0323,0.0548,0.0161,0.0452,0.0968,0.071,0.0452,0.0774,0.0806,0.0258,0.0032,0.0323,neuređen
ALF04554.1 |VP30 minor nucleoprotein,0.0608,0.0387,0.0497,0.0718,0.0331,0.0442,0.0221,0.0497,0.0663,0.1657,0.011,0.011,0.0276,0.0773,0.0608,0.0773,0.0663,0.0442,0.0166,0.0055,uređen
ALF04554.1 |VP30 minor nucleoprotein,0.0935,0.0093,0.0654,0.0748,0.0187,0.0467,0.0467,0.0093,0.028,0.0187,0.0093,0.0374,0.0935,0.0374,0.1308,0.1215,0.0654,0.0561,0.0093,0.028,neuređen
ALH21183.1 |nucleoprotein,0.0816,0.007,0.035,0.0629,0.0513,0.0629,0.0443,0.0443,0.0653,0.1166,0.035,0.042,0.028,0.0723,0.0443,0.0536,0.0396,0.0816,0.007,0.0256,uređen
ALH21183.1 |nucleoprotein,0.0548,0.0,0.1419,0.1032,0.0129,0.0452,0.0355,0.0226,0.029,0.0548,0.0161,0.0484,0.1,0.071,0.0484,0.0774,0.0774,0.0258,0.0032,0.0323,neuređen
ALH21192.1 |nucleoprotein,0.0816,0.007,0.035,0.0629,0.0513,0.0629,0.0443,0.0443,0.0653,0.1166,0.035,0.042,0.028,0.0723,0.0443,0.0536,0.0396,0.0816,0.007,0.0256,uređen
ALH21192.1 |nucleoprotein,0.0548,0.0,0.1419,0.1032,0.0129,0.0452,0.0355,0.0226,0.029,0.0548,0.0161,0.0484,0.1,0.071,0.0484,0.0774,0.0774,0.0258,0.0032,0.0323,neuređen
ALH21225.1 |major nucleoprotein,0.0803,0.0063,0.0423,0.074,0.0465,0.0677,0.0444,0.0465,0.055,0.129,0.0211,0.0381,0.0275,0.0634,0.0444,0.0592,0.0402,0.074,0.0085,0.0317,uređen
ALH21225.1 |major nucleoprotein,0.0491,0.0,0.1472,0.083,0.0075,0.0717,0.0151,0.0302,0.0415,0.0604,0.0113,0.0642,0.1019,0.0528,0.0302,0.0906,0.083,0.0302,0.0,0.0302,neuređen
ALH21230.1 |minor nucleoprotein,0.0808,0.0303,0.0606,0.0606,0.0404,0.0404,0.0202,0.0303,0.0606,0.1717,0.0051,0.0404,0.0253,0.0606,0.0556,0.101,0.0455,0.0505,0.0152,0.0051,uređen
ALH21230.1 |minor nucleoprotein,0.0444,0.0,0.0667,0.0444,0.0222,0.0667,0.0111,0.0111,0.0444,0.0222,0.0111,0.0111,0.1,0.0444,0.1333,0.1333,0.1556,0.0444,0.0111,0.0222,neuređen
ALH21451.1 |nucleoprotein,0.0803,0.0092,0.0344,0.0642,0.0528,0.0619,0.0436,0.0459,0.0596,0.1147,0.0367,0.0436,0.0275,0.0711,0.0482,0.055,0.039,0.0803,0.0069,0.0252,uređen
ALH21451.1 |nucleoprotein,0.0561,0.0033,0.1452,0.099,0.0099,0.0495,0.033,0.0231,0.0363,0.0627,0.0132,0.0429,0.0957,0.0693,0.0396,0.0759,0.0825,0.0264,0.0033,0.033,neuređen
ALH21460.1 |nucleoprotein,0.0814,0.0093,0.0349,0.0628,0.0512,0.0628,0.0442,0.0465,0.0605,0.1163,0.0349,0.0419,0.0279,0.0721,0.0465,0.0535,0.0395,0.0814,0.007,0.0256,uređen
ALH21460.1 |nucleoprotein,0.055,0.0,0.1456,0.1003,0.0129,0.0485,0.0324,0.0227,0.0324,0.0583,0.0162,0.0453,0.0971,0.0712,0.0421,0.0777,0.0809,0.0259,0.0032,0.0324,neuređen
ALL26372.1 |major nucleoprotein,0.0803,0.0063,0.0423,0.074,0.0465,0.0677,0.0444,0.0465,0.055,0.129,0.0211,0.0381,0.0275,0.0634,0.0444,0.0592,0.0402,0.074,0.0085,0.0317,uređen
ALL26372.1 |major nucleoprotein,0.0491,0.0,0.1472,0.083,0.0075,0.0717,0.0151,0.0302,0.0415,0.0604,0.0113,0.0642,0.1019,0.0528,0.0302,0.0906,0.083,0.0302,0.0,0.0302,neuređen
ALL26377.1 |minor nucleoprotein,0.0808,0.0303,0.0606,0.0606,0.0404,0.0404,0.0202,0.0303,0.0606,0.1717,0.0051,0.0404,0.0253,0.0606,0.0556,0.101,0.0455,0.0505,0.0152,0.0051,uređen
ALL26377.1 |minor nucleoprotein,0.0444,0.0,0.0667,0.0444,0.0222,0.0667,0.0111,0.0111,0.0444,0.0222,0.0111,0.0111,0.1,0.0444,0.1333,0.1333,0.1556,0.0444,0.0111,0.0222,neuređen
ALN12276.1 |nucleoprotein,0.0816,0.0093,0.035,0.0629,0.0513,0.0629,0.0443,0.0443,0.0606,0.1166,0.035,0.042,0.028,0.0723,0.0466,0.0536,0.0396,0.0816,0.007,0.0256,uređen
ALN12276.1 |nucleoprotein,0.0548,0.0,0.1452,0.1,0.0129,0.0484,0.0323,0.0258,0.0323,0.0548,0.0161,0.0452,0.0968,0.071,0.0452,0.0774,0.0806,0.0258,0.0032,0.0323,neuređen
ALN12282.1 |minor nucleoprotein,0.0608,0.0387,0.0497,0.0718,0.0331,0.0442,0.0221,0.0497,0.0663,0.1657,0.011,0.011,0.0276,0.0773,0.0608,0.0773,0.0663,0.0442,0.0166,0.0055,uređen
ALN12282.1 |minor nucleoprotein,0.0935,0.0093,0.0654,0.0748,0.0187,0.0467,0.0467,0.0093,0.028,0.0187,0.0093,0.0374,0.0935,0.0374,0.1308,0.1215,0.0654,0.0561,0.0093,0.028,neuređen
ALO75886.1 |nucleoprotein,0.0816,0.0093,0.035,0.0629,0.0513,0.0629,0.0443,0.0443,0.0606,0.1166,0.035,0.042,0.028,0.0723,0.0466,0.0536,0.0396,0.0816,0.007,0.0256,uređen
ALO75886.1 |nucleoprotein,0.0516,0.0,0.1452,0.1,0.0129,0.0484,0.0323,0.0258,0.0323,0.0548,0.0161,0.0452,0.0968,0.071,0.0452,0.0774,0.0806,0.029,0.0032,0.0323,neuređen
