Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
AIG96427.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96436.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96445.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96454.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96463.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96472.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96481.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96490.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96499.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96508.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96517.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96526.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96535.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96544.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96553.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96562.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96571.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96580.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96589.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96598.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96607.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96616.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96625.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIG96634.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIR94008.1 |virion spike glycoprotein precursor,0.0599,0.1029,-0.4178,0.024,0.0,0.0,0.0499,0.0571,-0.1267,0.0519,0.0571,-0.0918,0.0579,0.0057,9.1297,0.0858,0.0571,0.502,0.018,0.0514,-0.6507,0.0739,0.0286,1.5848,0.0459,0.04,0.1477,0.0898,0.0343,1.6198,0.004,0.0114,-0.6507,0.0479,0.0743,-0.3551,0.0479,0.0629,-0.2379,0.0379,0.0457,-0.1704,0.0539,0.0343,0.5719,0.0479,0.1371,-0.6507,0.0898,0.16,-0.4386,0.0579,0.0343,0.6883,0.0279,0.0,0.0,0.0279,0.0057,3.8902
AIW65950.1 |virion spike glycoprotein precursor,0.0656,0.0983,-0.3324,0.0258,0.0,0.0,0.0497,0.0578,-0.1402,0.0497,0.052,-0.0446,0.0577,0.0,0.0,0.0875,0.052,0.6815,0.0179,0.0462,-0.6131,0.0696,0.0289,1.4076,0.0477,0.0462,0.0318,0.0895,0.0405,1.211,0.004,0.0116,-0.6561,0.0437,0.0867,-0.4956,0.0477,0.0694,-0.3121,0.0378,0.0462,-0.1832,0.0517,0.0289,0.7885,0.0497,0.1329,-0.6262,0.0895,0.1503,-0.4047,0.0596,0.0405,0.474,0.0278,0.0,0.0,0.0278,0.0116,1.4076
AIY27576.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIY29182.1 |virion spike glycoprotein precursor,0.0622,0.1011,-0.3844,0.0241,0.0,0.0,0.0502,0.0562,-0.1064,0.0542,0.0506,0.0723,0.0582,0.0056,9.3655,0.0884,0.0506,0.7474,0.0181,0.0449,-0.5979,0.0703,0.0281,1.502,0.0462,0.0449,0.0276,0.0904,0.0393,1.2978,0.004,0.0112,-0.6426,0.0442,0.0843,-0.4758,0.0482,0.0674,-0.2851,0.0382,0.0449,-0.1511,0.0542,0.0281,0.9301,0.0482,0.1348,-0.6426,0.0884,0.1517,-0.4175,0.0562,0.0449,0.251,0.0281,0.0,0.0,0.0281,0.0112,1.502
AIZ50391.1 |virion spike glycoprotein precursor,0.0628,0.1044,-0.3989,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1319,-0.6623,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIZ50400.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIZ50409.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIZ50418.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AIZ50427.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AJF38895.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AJY53714.1 |virion spike glycoprotein precursor,0.0526,0.0426,0.2368,0.0226,0.0142,0.5902,0.0526,0.0426,0.2368,0.0526,0.0567,-0.0724,0.0426,0.0106,3.005,0.0802,0.0496,0.6155,0.0201,0.0248,-0.1923,0.0827,0.0177,3.6647,0.0501,0.0426,0.1779,0.1153,0.039,1.9556,0.0201,0.0106,0.8847,0.0501,0.1028,-0.5126,0.0401,0.1099,-0.6352,0.0401,0.0496,-0.1923,0.0551,0.0035,14.5489,0.0627,0.1383,-0.5469,0.0702,0.2199,-0.6808,0.0401,0.0106,2.7694,0.0251,0.0035,6.0677,0.0251,0.0106,1.3559
AKA43780.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.0275,1.0632,0.0445,0.1374,-0.6758,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AKT08840.1 |virion spike glycoprotein precursor,0.0656,0.0983,-0.3324,0.0258,0.0,0.0,0.0497,0.0578,-0.1402,0.0497,0.0578,-0.1402,0.0577,0.0,0.0,0.0875,0.052,0.6815,0.0179,0.0462,-0.6131,0.0696,0.0289,1.4076,0.0477,0.0405,0.1792,0.0895,0.0405,1.211,0.004,0.0116,-0.6561,0.0437,0.0867,-0.4956,0.0477,0.0694,-0.3121,0.0378,0.0462,-0.1832,0.0517,0.0231,1.2356,0.0497,0.1387,-0.6417,0.0895,0.1503,-0.4047,0.0596,0.0405,0.474,0.0278,0.0,0.0,0.0278,0.0116,1.4076
AKU75159.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.022,1.5789,0.0445,0.1429,-0.6883,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AKU75168.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0659,-0.2632,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.0385,0.2105,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.022,1.5789,0.0445,0.1429,-0.6883,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
AKU75177.1 |virion spike glycoprotein precursor,0.0628,0.0989,-0.3655,0.0243,0.0,0.0,0.0506,0.0549,-0.0789,0.0486,0.0604,-0.1962,0.0567,0.0055,9.3158,0.0891,0.0495,0.8012,0.0182,0.044,-0.5855,0.0729,0.0275,1.6526,0.0466,0.044,0.0592,0.0891,0.044,1.0263,0.004,0.011,-0.6316,0.0466,0.0824,-0.4351,0.0486,0.0659,-0.2632,0.0385,0.044,-0.125,0.0567,0.022,1.5789,0.0445,0.1429,-0.6883,0.0891,0.1484,-0.3996,0.0567,0.044,0.2895,0.0283,0.0,0.0,0.0283,0.011,1.5789
