Naziv_proteina,molska_frakcija_za_A,molska_frakcija_za_C,molska_frakcija_za_D,molska_frakcija_za_E,molska_frakcija_za_F,molska_frakcija_za_G,molska_frakcija_za_H,molska_frakcija_za_I,molska_frakcija_za_K,molska_frakcija_za_L,molska_frakcija_za_M,molska_frakcija_za_N,molska_frakcija_za_P,molska_frakcija_za_Q,molska_frakcija_za_R,molska_frakcija_za_S,molska_frakcija_za_T,molska_frakcija_za_V,molska_frakcija_za_W,molska_frakcija_za_Y,Klasifikacija
AIZ50407.1 |VP35 matrix protein,0.0455,0.013,0.039,0.0909,0.0195,0.0584,0.026,0.039,0.0455,0.0584,0.026,0.0455,0.1169,0.0714,0.0779,0.0844,0.0909,0.0455,0.0,0.0065,neuređen
AIZ50408.1 |matrix protein,0.0714,0.0102,0.051,0.0204,0.0408,0.051,0.0204,0.0918,0.0459,0.1224,0.0306,0.0306,0.1071,0.051,0.0204,0.0459,0.0816,0.0765,0.0102,0.0204,uređen
AIZ50408.1 |matrix protein,0.0692,0.0,0.0538,0.0385,0.0154,0.0846,0.0231,0.0615,0.0692,0.0692,0.0154,0.0615,0.1231,0.0077,0.0538,0.1,0.1,0.0385,0.0,0.0154,neuređen
AIZ50416.1 |VP35 matrix protein,0.1022,0.0323,0.0645,0.0323,0.0323,0.0591,0.0161,0.0914,0.0484,0.086,0.0269,0.0376,0.0323,0.0645,0.0323,0.0645,0.0699,0.0645,0.0161,0.0269,uređen
AIZ50416.1 |VP35 matrix protein,0.0455,0.013,0.039,0.0909,0.0195,0.0584,0.026,0.039,0.0455,0.0584,0.026,0.0455,0.1169,0.0714,0.0779,0.0844,0.0909,0.0455,0.0,0.0065,neuređen
AIZ50417.1 |matrix protein,0.0714,0.0102,0.051,0.0204,0.0408,0.051,0.0204,0.0918,0.0459,0.1224,0.0306,0.0306,0.1071,0.051,0.0204,0.0459,0.0816,0.0765,0.0102,0.0204,uređen
AIZ50417.1 |matrix protein,0.0692,0.0,0.0538,0.0385,0.0154,0.0846,0.0231,0.0615,0.0692,0.0692,0.0154,0.0615,0.1231,0.0077,0.0538,0.1,0.1,0.0385,0.0,0.0154,neuređen
AIZ50425.1 |VP35 matrix protein,0.1022,0.0323,0.0645,0.0323,0.0323,0.0591,0.0161,0.0914,0.0484,0.086,0.0269,0.0376,0.0323,0.0645,0.0323,0.0645,0.0699,0.0645,0.0161,0.0269,uređen
AIZ50425.1 |VP35 matrix protein,0.0455,0.013,0.039,0.0909,0.0195,0.0584,0.026,0.039,0.0455,0.0584,0.026,0.0455,0.1169,0.0714,0.0779,0.0844,0.0909,0.0455,0.0,0.0065,neuređen
AIZ50426.1 |matrix protein,0.0714,0.0102,0.051,0.0204,0.0408,0.051,0.0204,0.0918,0.0459,0.1224,0.0306,0.0306,0.1071,0.051,0.0204,0.0459,0.0816,0.0765,0.0102,0.0204,uređen
AIZ50426.1 |matrix protein,0.0692,0.0,0.0538,0.0385,0.0154,0.0846,0.0231,0.0615,0.0692,0.0692,0.0154,0.0615,0.1231,0.0077,0.0538,0.1,0.1,0.0385,0.0,0.0154,neuređen
AJF38893.1 |VP35 matrix protein,0.1022,0.0323,0.0645,0.0323,0.0323,0.0591,0.0161,0.0914,0.0484,0.086,0.0269,0.0376,0.0323,0.0645,0.0323,0.0645,0.0699,0.0645,0.0161,0.0269,uređen
AJF38893.1 |VP35 matrix protein,0.0455,0.013,0.039,0.0909,0.0195,0.0584,0.026,0.039,0.0455,0.0584,0.026,0.0455,0.1169,0.0714,0.0779,0.0844,0.0909,0.0455,0.0,0.0065,neuređen
AJF38894.1 |matrix protein,0.0714,0.0102,0.051,0.0204,0.0408,0.051,0.0204,0.0918,0.0459,0.1224,0.0306,0.0306,0.1071,0.051,0.0204,0.0459,0.0816,0.0765,0.0102,0.0204,uređen
AJF38894.1 |matrix protein,0.0692,0.0,0.0538,0.0385,0.0154,0.0846,0.0231,0.0615,0.0692,0.0692,0.0154,0.0615,0.1231,0.0077,0.0538,0.1,0.1,0.0385,0.0,0.0154,neuređen
AJY53712.1 |VP35 matrix protein,0.0885,0.0192,0.05,0.0423,0.0385,0.0538,0.0269,0.0654,0.05,0.1154,0.0154,0.0269,0.0731,0.0654,0.0385,0.0577,0.0692,0.0808,0.0077,0.0154,uređen
AJY53712.1 |VP35 matrix protein,0.0725,0.0,0.0435,0.0725,0.0145,0.058,0.0,0.029,0.1739,0.058,0.0725,0.0435,0.029,0.0,0.0435,0.1449,0.0725,0.029,0.0145,0.029,neuređen
AJY53713.1 |matrix protein,0.0677,0.004,0.0359,0.0279,0.0518,0.0558,0.0319,0.0717,0.0398,0.1116,0.0199,0.0876,0.0876,0.0518,0.0398,0.0478,0.0637,0.0677,0.008,0.0279,uređen
AJY53713.1 |matrix protein,0.0962,0.0,0.0192,0.0385,0.0,0.0577,0.0385,0.0192,0.0769,0.0385,0.0769,0.1154,0.0769,0.0577,0.0385,0.1154,0.0192,0.0192,0.0,0.0962,neuređen
AKA43779.1 |matrix protein,0.0714,0.0102,0.051,0.0204,0.0408,0.051,0.0204,0.0918,0.0459,0.1224,0.0306,0.0306,0.1071,0.051,0.0204,0.0459,0.0816,0.0765,0.0102,0.0204,uređen
AKA43779.1 |matrix protein,0.0692,0.0,0.0538,0.0385,0.0154,0.0846,0.0231,0.0615,0.0692,0.0692,0.0154,0.0615,0.1231,0.0077,0.0538,0.1,0.1,0.0385,0.0,0.0154,neuređen
AKA59359.1 |matrix protein,0.0714,0.0102,0.051,0.0204,0.0408,0.051,0.0204,0.0918,0.0459,0.1224,0.0306,0.0306,0.1071,0.051,0.0204,0.0459,0.0816,0.0765,0.0102,0.0204,uređen
AKA59359.1 |matrix protein,0.0692,0.0,0.0538,0.0385,0.0154,0.0846,0.0231,0.0615,0.0692,0.0692,0.0154,0.0615,0.1231,0.0077,0.0538,0.1,0.1,0.0385,0.0,0.0154,neuređen
AKB09535.1 |matrix protein VP40,0.0707,0.0,0.0556,0.0202,0.0404,0.0505,0.0152,0.101,0.0505,0.1313,0.0253,0.0354,0.1061,0.0556,0.0202,0.0354,0.0758,0.0758,0.0101,0.0253,uređen
AKB09535.1 |matrix protein VP40,0.0547,0.0156,0.0625,0.0234,0.0078,0.0781,0.0391,0.0312,0.0781,0.0703,0.0469,0.0312,0.1172,0.0312,0.0469,0.125,0.0625,0.0547,0.0,0.0234,neuređen
AKB09544.1 |matrix protein VP40,0.0784,0.0098,0.049,0.0294,0.0392,0.049,0.0196,0.0882,0.0441,0.1225,0.0294,0.0294,0.1127,0.049,0.0196,0.0441,0.0833,0.0735,0.0098,0.0196,uređen
AKB09544.1 |matrix protein VP40,0.0492,0.0,0.0574,0.0246,0.0164,0.0902,0.0246,0.0738,0.0738,0.0656,0.0164,0.0656,0.1148,0.0082,0.0574,0.1066,0.0984,0.041,0.0,0.0164,neuređen
AKB09553.1 |matrix protein VP40,0.0784,0.0098,0.049,0.0294,0.0392,0.049,0.0196,0.0882,0.0441,0.1225,0.0294,0.0294,0.1127,0.049,0.0196,0.0441,0.0833,0.0735,0.0098,0.0196,uređen
AKB09553.1 |matrix protein VP40,0.0492,0.0,0.0574,0.0246,0.0164,0.0902,0.0246,0.0738,0.0738,0.0656,0.0164,0.0656,0.1148,0.0082,0.0574,0.1066,0.0984,0.041,0.0,0.0164,neuređen
AKB09562.1 |matrix protein VP40,0.0622,0.0052,0.0466,0.0207,0.0415,0.057,0.0155,0.1088,0.057,0.1347,0.0363,0.0363,0.0984,0.0622,0.0259,0.0415,0.0674,0.057,0.0052,0.0207,uređen
AKB09562.1 |matrix protein VP40,0.0526,0.0075,0.0752,0.0226,0.015,0.0526,0.0301,0.0677,0.0376,0.0602,0.0301,0.0301,0.1579,0.0,0.0526,0.1278,0.1203,0.0376,0.0075,0.015,neuređen
AKB09571.1 |matrix protein VP40,0.0653,0.0041,0.0327,0.0286,0.0531,0.0571,0.0286,0.0612,0.0408,0.1102,0.0204,0.0857,0.0857,0.0531,0.0408,0.0531,0.0612,0.0816,0.0082,0.0286,uređen
AKB09571.1 |matrix protein VP40,0.1034,0.0,0.0345,0.0345,0.0,0.0517,0.0345,0.0,0.069,0.0517,0.069,0.1379,0.0862,0.069,0.0345,0.069,0.0345,0.0345,0.0,0.0862,neuređen
AKI84273.1 |matrix protein VP40,0.0784,0.0098,0.049,0.0294,0.0392,0.049,0.0196,0.0882,0.0441,0.1225,0.0294,0.0294,0.1127,0.049,0.0196,0.0441,0.0833,0.0735,0.0098,0.0196,uređen
AKI84273.1 |matrix protein VP40,0.0492,0.0,0.0574,0.0246,0.0164,0.0902,0.0246,0.0738,0.0738,0.0656,0.0164,0.0656,0.1148,0.0082,0.0574,0.1066,0.0984,0.041,0.0,0.0164,neuređen
AKI84282.1 |matrix protein VP40,0.0653,0.0041,0.0327,0.0286,0.0531,0.0571,0.0286,0.0612,0.0408,0.1102,0.0204,0.0857,0.0857,0.0531,0.0408,0.0531,0.0612,0.0816,0.0082,0.0286,uređen
AKI84282.1 |matrix protein VP40,0.1034,0.0,0.0345,0.0345,0.0,0.0517,0.0345,0.0,0.069,0.0517,0.069,0.1379,0.0862,0.069,0.0345,0.069,0.0345,0.0345,0.0,0.0862,neuređen
AKL59407.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0431,0.0526,0.0144,0.0957,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
AKL59407.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
AKN24755.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
AKN24755.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
AKN24764.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
AKN24764.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
AKN24773.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
AKN24773.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
AKN24782.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
AKN24782.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
AKN24791.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
AKN24791.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
AKN24800.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
AKN24800.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
AKN24809.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
AKN24809.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
AKN24818.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
AKN24818.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
AKN24827.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
AKN24827.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
AKN24836.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
AKN24836.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
AKT08838.1 |VP35 matrix protein,0.1022,0.0323,0.0645,0.0323,0.0323,0.0591,0.0161,0.0914,0.0484,0.086,0.0269,0.0376,0.0323,0.0645,0.0323,0.0645,0.0699,0.0645,0.0161,0.0269,uređen
AKT08838.1 |VP35 matrix protein,0.0455,0.013,0.039,0.0909,0.0195,0.0584,0.026,0.039,0.0455,0.0584,0.026,0.0455,0.1169,0.0714,0.0779,0.0844,0.0909,0.0455,0.0,0.0065,neuređen
AKT08839.1 |matrix protein,0.0714,0.0102,0.051,0.0204,0.0408,0.051,0.0204,0.0918,0.0459,0.1224,0.0306,0.0306,0.1071,0.051,0.0204,0.0459,0.0816,0.0765,0.0102,0.0204,uređen
AKT08839.1 |matrix protein,0.0692,0.0,0.0538,0.0385,0.0154,0.0846,0.0231,0.0615,0.0692,0.0692,0.0154,0.0615,0.1231,0.0077,0.0538,0.1,0.1,0.0385,0.0,0.0154,neuređen
ALA49347.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49347.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49358.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49358.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49369.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0431,0.0526,0.0144,0.0957,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49369.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49380.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49380.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49391.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49391.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49402.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49402.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49413.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49413.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49424.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0431,0.0909,0.0622,0.0909,0.0287,0.0478,uređen
ALA49424.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49435.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49435.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49446.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0431,0.0526,0.0144,0.0957,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49446.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49457.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0431,0.0526,0.0144,0.0957,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49457.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49468.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0431,0.0526,0.0144,0.0957,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49468.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49479.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0431,0.0526,0.0144,0.0957,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49479.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49490.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0431,0.0526,0.0144,0.0957,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49490.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49501.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0431,0.0526,0.0144,0.0957,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49501.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49512.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0431,0.0526,0.0144,0.0957,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49512.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49523.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0431,0.0526,0.0144,0.0957,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49523.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49534.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0431,0.0526,0.0144,0.0957,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49534.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49545.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0431,0.0526,0.0144,0.0957,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49545.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49556.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49556.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49567.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49567.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49578.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49578.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49589.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0431,0.0526,0.0144,0.0957,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49589.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49600.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0431,0.0526,0.0144,0.0957,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49600.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49611.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0431,0.0526,0.0144,0.0957,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49611.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49622.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49622.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49633.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49633.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49644.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49644.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49655.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
ALA49655.1 |membrane protein,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,neuređen
ALA49666.1 |membrane protein,0.0861,0.0096,0.0287,0.0239,0.0478,0.0526,0.0144,0.0909,0.0335,0.0909,0.0431,0.0431,0.0478,0.0239,0.0383,0.0909,0.0622,0.0909,0.0335,0.0478,uređen
