Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
AKU75375.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75384.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0133,1.3333,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75393.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0133,1.3333,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75411.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75420.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75429.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75438.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0133,1.3333,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75456.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.0311,0.0148,1.1,0.0621,0.0163,2.8182,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0207,0.5,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75465.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75474.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0133,1.3333,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75483.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0133,1.3333,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75492.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75501.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0518,0.0059,7.75,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0429,0.0133,2.2222,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75510.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0133,1.3333,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75519.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0133,1.3333,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75537.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0059,8.0,0.0325,0.0148,1.2,0.0621,0.0163,2.8182,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.0355,0.0118,2.0,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75546.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0059,8.0,0.0325,0.0148,1.2,0.0621,0.0163,2.8182,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.0355,0.0118,2.0,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75564.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75573.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
AKU75582.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALD19447.1|virion spike glycoprotein precursor,0.0473,0.0266,0.7778,0.0178,0.0,0.0,0.0325,0.0178,0.8333,0.0355,0.0192,0.8462,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0133,0.0,0.0533,0.0074,6.2,0.0311,0.0133,1.3333,0.0607,0.0163,2.7273,0.0015,0.0044,-0.6667,0.0311,0.0237,0.3125,0.0311,0.0237,0.3125,0.0251,0.0148,0.7,0.037,0.0133,1.7778,0.0222,0.0444,-0.5,0.0592,0.0488,0.2121,0.0385,0.0118,2.25,0.0207,0.0,0.0,0.0192,0.003,5.5
ALF04542.1|virion spike glycoprotein precursor,0.0444,0.0296,0.5,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0459,-0.5161,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALF04551.1|virion spike glycoprotein precursor,0.0444,0.0296,0.5,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0459,-0.5161,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALH21186.1|virion spike glycoprotein precursor,0.0473,0.0266,0.7778,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0192,0.7692,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0133,0.0,0.0533,0.0074,6.2,0.0311,0.0133,1.3333,0.0607,0.0163,2.7273,0.0015,0.0044,-0.6667,0.0311,0.0237,0.3125,0.0311,0.0237,0.3125,0.0251,0.0148,0.7,0.037,0.0133,1.7778,0.0222,0.0444,-0.5,0.0592,0.0488,0.2121,0.0385,0.0118,2.25,0.0207,0.0,0.0,0.0192,0.003,5.5
ALH21195.1|virion spike glycoprotein precursor,0.0473,0.0266,0.7778,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0192,0.7692,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0133,0.0,0.0547,0.0074,6.4,0.0311,0.0133,1.3333,0.0607,0.0163,2.7273,0.0015,0.0044,-0.6667,0.0311,0.0237,0.3125,0.0311,0.0237,0.3125,0.0251,0.0148,0.7,0.037,0.0133,1.7778,0.0222,0.0444,-0.5,0.0577,0.0488,0.1818,0.0385,0.0118,2.25,0.0207,0.0,0.0,0.0192,0.003,5.5
ALH21454.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0237,0.3125,0.0251,0.0133,0.8889,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALH21463.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALN12279.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALO75889.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALR82615.1|virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0636,0.0133,3.7778,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0592,0.0444,0.3333,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALR82624.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0163,1.0909,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0266,0.1667,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALR82633.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALR82642.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0192,0.7692,0.0414,0.0015,27.0,0.0547,0.0222,1.4667,0.0133,0.0118,0.125,0.0503,0.0074,5.8,0.0311,0.0148,1.1,0.0607,0.0163,2.7273,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0237,0.0473,-0.5,0.0577,0.0473,0.2188,0.0414,0.0133,2.1111,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALR82651.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALR82660.1|virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0636,0.0133,3.7778,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0592,0.0444,0.3333,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALR82669.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALR82678.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALR82687.1|virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0399,0.0118,2.375,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALR82696.1|virion spike glycoprotein precursor,0.0459,0.0281,0.6316,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0636,0.0133,3.7778,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0592,0.0444,0.3333,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALR82705.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALR82714.1|virion spike glycoprotein precursor,0.0444,0.0281,0.5789,0.0178,0.0,0.0,0.034,0.0178,0.9167,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0621,0.0148,3.2,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0207,0.5,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0488,-0.5455,0.0607,0.0444,0.3667,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
ALR82723.1|virion spike glycoprotein precursor,0.0473,0.0281,0.6842,0.0178,0.0,0.0,0.0325,0.0178,0.8333,0.034,0.0178,0.9167,0.0414,0.0015,27.0,0.0577,0.0207,1.7857,0.0133,0.0118,0.125,0.0533,0.0074,6.2,0.0311,0.0148,1.1,0.0636,0.0133,3.7778,0.0015,0.0044,-0.6667,0.0311,0.0251,0.2353,0.0311,0.0222,0.4,0.0251,0.0148,0.7,0.037,0.0118,2.125,0.0222,0.0473,-0.5312,0.0592,0.0444,0.3333,0.0414,0.0118,2.5,0.0207,0.0,0.0,0.0192,0.0044,3.3333
