Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
AHX24655.1 |nucleoprotein,0.0919,0.05,0.8384,0.0084,0.0,0.0,0.0251,0.1342,-0.8132,0.0529,0.1026,-0.4843,0.0585,0.0132,3.4457,0.0669,0.0474,0.4113,0.0446,0.0342,0.3028,0.0474,0.0263,0.7994,0.0446,0.0526,-0.1532,0.1281,0.0553,1.3186,0.0334,0.0211,0.5877,0.0362,0.05,-0.2758,0.0306,0.0816,-0.6244,0.0669,0.0763,-0.124,0.0474,0.0474,-0.0003,0.0529,0.0737,-0.2817,0.039,0.0737,-0.4708,0.0836,0.0342,1.4427,0.0111,0.0,0.0,0.0306,0.0263,0.1643
AHX24664.1 |nucleoprotein,0.0919,0.05,0.8384,0.0084,0.0,0.0,0.0251,0.1342,-0.8132,0.0529,0.1,-0.4708,0.0585,0.0132,3.4457,0.0669,0.05,0.337,0.0446,0.0342,0.3028,0.0474,0.0263,0.7994,0.0446,0.0526,-0.1532,0.1281,0.0553,1.3186,0.0334,0.0211,0.5877,0.0362,0.05,-0.2758,0.0306,0.0816,-0.6244,0.0669,0.0763,-0.124,0.0474,0.0474,-0.0003,0.0529,0.0737,-0.2817,0.039,0.0737,-0.4708,0.0836,0.0342,1.4427,0.0111,0.0,0.0,0.0306,0.0263,0.1643
AHX71953.1 |nucleocapsid protein,0.0959,0.0712,0.3475,0.0,0.0,0.0,0.0411,0.0487,-0.156,0.0411,0.0262,0.5675,0.0479,0.0262,0.8288,0.089,0.0936,-0.049,0.0137,0.0187,-0.2685,0.0411,0.0262,0.5675,0.0548,0.0787,-0.3033,0.1164,0.0337,2.4543,0.0137,0.0187,-0.2685,0.0685,0.0824,-0.1687,0.0616,0.0936,-0.3416,0.0616,0.0562,0.0973,0.0616,0.0637,-0.0318,0.0274,0.1161,-0.764,0.0479,0.0861,-0.4434,0.0342,0.0449,-0.238,0.0342,0.0037,8.1438,0.0479,0.0112,3.2671
AHY61344.1 |nucleocapsid phosphoprotein,0.0853,0.118,-0.2776,0.0,0.0,0.0,0.0465,0.059,-0.2119,0.0543,0.023,1.3643,0.062,0.0262,1.3643,0.1008,0.0852,0.1822,0.0078,0.0131,-0.4089,0.0388,0.0164,1.3643,0.062,0.0656,-0.0543,0.0853,0.0426,1.0006,0.0233,0.0164,0.4186,0.0543,0.0721,-0.2477,0.0698,0.082,-0.1488,0.0543,0.0557,-0.0264,0.0543,0.0754,-0.2804,0.0388,0.1279,-0.6969,0.0465,0.0623,-0.2534,0.031,0.0459,-0.3245,0.0388,0.0033,10.8217,0.0465,0.0098,3.7287
AIE11797.1 |nucleoprotein,0.0919,0.05,0.8384,0.0084,0.0,0.0,0.0251,0.1342,-0.8132,0.0529,0.1026,-0.4843,0.0585,0.0132,3.4457,0.0669,0.0474,0.4113,0.0446,0.0342,0.3028,0.0474,0.0263,0.7994,0.0446,0.0526,-0.1532,0.1281,0.0553,1.3186,0.0334,0.0211,0.5877,0.0362,0.05,-0.2758,0.0306,0.0816,-0.6244,0.0669,0.0763,-0.124,0.0474,0.0474,-0.0003,0.0529,0.0737,-0.2817,0.039,0.0737,-0.4708,0.0836,0.0342,1.4427,0.0111,0.0,0.0,0.0306,0.0263,0.1643
AIE11806.1 |nucleoprotein,0.0919,0.05,0.8384,0.0084,0.0,0.0,0.0251,0.1342,-0.8132,0.0529,0.1026,-0.4843,0.0585,0.0132,3.4457,0.0669,0.0474,0.4113,0.0446,0.0342,0.3028,0.0474,0.0263,0.7994,0.0446,0.0526,-0.1532,0.1281,0.0553,1.3186,0.0334,0.0211,0.5877,0.0362,0.05,-0.2758,0.0306,0.0816,-0.6244,0.0669,0.0763,-0.124,0.0474,0.0474,-0.0003,0.0529,0.0737,-0.2817,0.039,0.0737,-0.4708,0.0836,0.0342,1.4427,0.0111,0.0,0.0,0.0306,0.0263,0.1643
AIE11815.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIE11824.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIE11833.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIE11842.1 |nucleoprotein,0.0919,0.05,0.8384,0.0084,0.0,0.0,0.0251,0.1342,-0.8132,0.0529,0.1026,-0.4843,0.0585,0.0132,3.4457,0.0669,0.0474,0.4113,0.0446,0.0342,0.3028,0.0474,0.0263,0.7994,0.0446,0.0526,-0.1532,0.1281,0.0553,1.3186,0.0334,0.0211,0.5877,0.0362,0.05,-0.2758,0.0306,0.0816,-0.6244,0.0669,0.0763,-0.124,0.0474,0.0474,-0.0003,0.0529,0.0737,-0.2817,0.039,0.0737,-0.4708,0.0836,0.0342,1.4427,0.0111,0.0,0.0,0.0306,0.0263,0.1643
AIE11851.1 |nucleoprotein,0.0919,0.05,0.8384,0.0084,0.0,0.0,0.0251,0.1342,-0.8132,0.0529,0.1026,-0.4843,0.0585,0.0132,3.4457,0.0669,0.0474,0.4113,0.0446,0.0342,0.3028,0.0474,0.0263,0.7994,0.0446,0.0526,-0.1532,0.1281,0.0553,1.3186,0.0334,0.0211,0.5877,0.0362,0.05,-0.2758,0.0306,0.0816,-0.6244,0.0669,0.0763,-0.124,0.0474,0.0474,-0.0003,0.0529,0.0737,-0.2817,0.039,0.0737,-0.4708,0.0836,0.0342,1.4427,0.0111,0.0,0.0,0.0306,0.0263,0.1643
AIE11860.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIE11869.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIE11878.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIE11887.1 |nucleoprotein,0.0919,0.05,0.8384,0.0084,0.0,0.0,0.0251,0.1342,-0.8132,0.0529,0.1026,-0.4843,0.0585,0.0132,3.4457,0.0669,0.0474,0.4113,0.0446,0.0342,0.3028,0.0474,0.0263,0.7994,0.0446,0.0526,-0.1532,0.1281,0.0553,1.3186,0.0334,0.0211,0.5877,0.0362,0.05,-0.2758,0.0306,0.0816,-0.6244,0.0669,0.0763,-0.124,0.0474,0.0474,-0.0003,0.0529,0.0737,-0.2817,0.039,0.0737,-0.4708,0.0836,0.0342,1.4427,0.0111,0.0,0.0,0.0306,0.0263,0.1643
AIE11896.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIE11905.1 |nucleoprotein,0.0919,0.05,0.8384,0.0084,0.0,0.0,0.0251,0.1342,-0.8132,0.0529,0.1026,-0.4843,0.0585,0.0132,3.4457,0.0669,0.0474,0.4113,0.0446,0.0342,0.3028,0.0474,0.0263,0.7994,0.0446,0.0526,-0.1532,0.1281,0.0553,1.3186,0.0334,0.0211,0.5877,0.0362,0.05,-0.2758,0.0306,0.0816,-0.6244,0.0669,0.0763,-0.124,0.0474,0.0474,-0.0003,0.0529,0.0737,-0.2817,0.039,0.0737,-0.4708,0.0836,0.0342,1.4427,0.0111,0.0,0.0,0.0306,0.0263,0.1643
AIE11914.1 |nucleoprotein,0.0919,0.05,0.8384,0.0084,0.0,0.0,0.0251,0.1342,-0.8132,0.0529,0.1026,-0.4843,0.0585,0.0132,3.4457,0.0669,0.0474,0.4113,0.0446,0.0342,0.3028,0.0474,0.0263,0.7994,0.0446,0.0526,-0.1532,0.1281,0.0553,1.3186,0.0334,0.0211,0.5877,0.0362,0.05,-0.2758,0.0306,0.0816,-0.6244,0.0669,0.0763,-0.124,0.0474,0.0474,-0.0003,0.0529,0.0737,-0.2817,0.039,0.0737,-0.4708,0.0836,0.0342,1.4427,0.0111,0.0,0.0,0.0306,0.0263,0.1643
AIG95884.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIG95890.1 |VP30 minor nucleoprotein,0.0797,0.0667,0.1957,0.029,0.0267,0.087,0.029,0.08,-0.6377,0.0652,0.08,-0.1848,0.029,0.0267,0.087,0.0145,0.0733,-0.8024,0.0217,0.04,-0.4565,0.0652,0.0067,8.7826,0.0435,0.06,-0.2754,0.1957,0.0333,4.8696,0.0145,0.0067,1.1739,0.0145,0.0267,-0.4565,0.0217,0.08,-0.7283,0.0652,0.06,0.087,0.0797,0.0933,-0.146,0.0725,0.1133,-0.3606,0.0725,0.06,0.2077,0.058,0.04,0.4493,0.0217,0.0067,2.2609,0.0072,0.02,-0.6377
AIG95893.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIG95899.1 |VP30 minor nucleoprotein,0.0797,0.0667,0.1957,0.029,0.0267,0.087,0.029,0.08,-0.6377,0.0652,0.08,-0.1848,0.029,0.0267,0.087,0.0145,0.0733,-0.8024,0.0217,0.04,-0.4565,0.0652,0.0067,8.7826,0.0435,0.06,-0.2754,0.1957,0.0333,4.8696,0.0145,0.0067,1.1739,0.0145,0.0267,-0.4565,0.0217,0.08,-0.7283,0.0652,0.06,0.087,0.0797,0.0933,-0.146,0.0725,0.1133,-0.3606,0.0725,0.06,0.2077,0.058,0.04,0.4493,0.0217,0.0067,2.2609,0.0072,0.02,-0.6377
AIG95902.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIG95908.1 |VP30 minor nucleoprotein,0.0797,0.0667,0.1957,0.029,0.0267,0.087,0.029,0.08,-0.6377,0.0652,0.08,-0.1848,0.029,0.0267,0.087,0.0145,0.0733,-0.8024,0.0217,0.04,-0.4565,0.0652,0.0067,8.7826,0.0435,0.06,-0.2754,0.1957,0.0333,4.8696,0.0145,0.0067,1.1739,0.0145,0.0267,-0.4565,0.0217,0.08,-0.7283,0.0652,0.06,0.087,0.0797,0.0933,-0.146,0.0725,0.1133,-0.3606,0.0725,0.06,0.2077,0.058,0.04,0.4493,0.0217,0.0067,2.2609,0.0072,0.02,-0.6377
AIG95911.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIG95917.1 |VP30 minor nucleoprotein,0.0797,0.0667,0.1957,0.029,0.0267,0.087,0.029,0.08,-0.6377,0.0652,0.08,-0.1848,0.029,0.0267,0.087,0.0145,0.0733,-0.8024,0.0217,0.04,-0.4565,0.0652,0.0067,8.7826,0.0435,0.06,-0.2754,0.1957,0.0333,4.8696,0.0145,0.0067,1.1739,0.0145,0.0267,-0.4565,0.0217,0.08,-0.7283,0.0652,0.06,0.087,0.0797,0.0933,-0.146,0.0725,0.1133,-0.3606,0.0725,0.06,0.2077,0.058,0.04,0.4493,0.0217,0.0067,2.2609,0.0072,0.02,-0.6377
AIG95920.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIG95926.1 |VP30 minor nucleoprotein,0.0797,0.0667,0.1957,0.029,0.0267,0.087,0.029,0.08,-0.6377,0.0652,0.08,-0.1848,0.029,0.0267,0.087,0.0145,0.0733,-0.8024,0.0217,0.04,-0.4565,0.0652,0.0067,8.7826,0.0435,0.06,-0.2754,0.1957,0.0333,4.8696,0.0145,0.0067,1.1739,0.0145,0.0267,-0.4565,0.0217,0.08,-0.7283,0.0652,0.06,0.087,0.0797,0.0933,-0.146,0.0725,0.1133,-0.3606,0.0725,0.06,0.2077,0.058,0.04,0.4493,0.0217,0.0067,2.2609,0.0072,0.02,-0.6377
AIG95929.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIG95935.1 |VP30 minor nucleoprotein,0.0797,0.0667,0.1957,0.029,0.0267,0.087,0.029,0.08,-0.6377,0.0652,0.08,-0.1848,0.029,0.0267,0.087,0.0145,0.0733,-0.8024,0.0217,0.04,-0.4565,0.0652,0.0067,8.7826,0.0435,0.06,-0.2754,0.1957,0.0333,4.8696,0.0145,0.0067,1.1739,0.0145,0.0267,-0.4565,0.0217,0.08,-0.7283,0.0652,0.06,0.087,0.0797,0.0933,-0.146,0.0725,0.1133,-0.3606,0.0725,0.06,0.2077,0.058,0.04,0.4493,0.0217,0.0067,2.2609,0.0072,0.02,-0.6377
AIG95938.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIG95944.1 |VP30 minor nucleoprotein,0.0797,0.0667,0.1957,0.029,0.0267,0.087,0.029,0.08,-0.6377,0.0652,0.08,-0.1848,0.029,0.0267,0.087,0.0145,0.0733,-0.8024,0.0217,0.04,-0.4565,0.0652,0.0067,8.7826,0.0435,0.06,-0.2754,0.1957,0.0333,4.8696,0.0145,0.0067,1.1739,0.0145,0.0267,-0.4565,0.0217,0.08,-0.7283,0.0652,0.06,0.087,0.0797,0.0933,-0.146,0.0725,0.1133,-0.3606,0.0725,0.06,0.2077,0.058,0.04,0.4493,0.0217,0.0067,2.2609,0.0072,0.02,-0.6377
AIG95947.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIG95953.1 |VP30 minor nucleoprotein,0.0797,0.0667,0.1957,0.029,0.0267,0.087,0.029,0.08,-0.6377,0.0652,0.08,-0.1848,0.029,0.0267,0.087,0.0145,0.0733,-0.8024,0.0217,0.04,-0.4565,0.0652,0.0067,8.7826,0.0435,0.06,-0.2754,0.1957,0.0333,4.8696,0.0145,0.0067,1.1739,0.0145,0.0267,-0.4565,0.0217,0.08,-0.7283,0.0652,0.06,0.087,0.0797,0.0933,-0.146,0.0725,0.1133,-0.3606,0.0725,0.06,0.2077,0.058,0.04,0.4493,0.0217,0.0067,2.2609,0.0072,0.02,-0.6377
AIG95956.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIG95962.1 |VP30 minor nucleoprotein,0.0797,0.0667,0.1957,0.029,0.0267,0.087,0.029,0.08,-0.6377,0.0652,0.08,-0.1848,0.029,0.0267,0.087,0.0145,0.0733,-0.8024,0.0217,0.04,-0.4565,0.0652,0.0067,8.7826,0.0435,0.06,-0.2754,0.1957,0.0333,4.8696,0.0145,0.0067,1.1739,0.0145,0.0267,-0.4565,0.0217,0.08,-0.7283,0.0652,0.06,0.087,0.0797,0.0933,-0.146,0.0725,0.1133,-0.3606,0.0725,0.06,0.2077,0.058,0.04,0.4493,0.0217,0.0067,2.2609,0.0072,0.02,-0.6377
AIG95965.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIG95971.1 |VP30 minor nucleoprotein,0.0797,0.0667,0.1957,0.029,0.0267,0.087,0.029,0.08,-0.6377,0.0652,0.08,-0.1848,0.029,0.0267,0.087,0.0145,0.0733,-0.8024,0.0217,0.04,-0.4565,0.0652,0.0067,8.7826,0.0435,0.06,-0.2754,0.1957,0.0333,4.8696,0.0145,0.0067,1.1739,0.0145,0.0267,-0.4565,0.0217,0.08,-0.7283,0.0652,0.06,0.087,0.0797,0.0933,-0.146,0.0725,0.1133,-0.3606,0.0725,0.06,0.2077,0.058,0.04,0.4493,0.0217,0.0067,2.2609,0.0072,0.02,-0.6377
AIG95974.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
AIG95980.1 |VP30 minor nucleoprotein,0.0797,0.0667,0.1957,0.029,0.0267,0.087,0.029,0.08,-0.6377,0.0652,0.08,-0.1848,0.029,0.0267,0.087,0.0145,0.0733,-0.8024,0.0217,0.04,-0.4565,0.0652,0.0067,8.7826,0.0435,0.06,-0.2754,0.1957,0.0333,4.8696,0.0145,0.0067,1.1739,0.0145,0.0267,-0.4565,0.0217,0.08,-0.7283,0.0652,0.06,0.087,0.0797,0.0933,-0.146,0.0725,0.1133,-0.3606,0.0725,0.06,0.2077,0.058,0.04,0.4493,0.0217,0.0067,2.2609,0.0072,0.02,-0.6377
AIG95983.1 |nucleoprotein,0.0897,0.05,0.7942,0.0106,0.0,0.0,0.0264,0.1389,-0.81,0.0528,0.1056,-0.5001,0.0554,0.0139,2.9894,0.066,0.0472,0.3969,0.0422,0.0361,0.1691,0.0449,0.0278,0.6148,0.0501,0.0472,0.0616,0.1293,0.05,1.5858,0.0317,0.0222,0.4248,0.0343,0.0528,-0.3501,0.0317,0.0833,-0.6201,0.0633,0.0806,-0.2139,0.0528,0.0389,0.357,0.0554,0.0722,-0.2328,0.0396,0.075,-0.4723,0.0844,0.0306,1.7633,0.0106,0.0,0.0,0.029,0.0278,0.0449
