Naziv_proteina,molska_frakcija_A_uredjen,molska_frakcija_A_neuredjen,frakcijska_razlika_A,molska_frakcija_C_uredjen,molska_frakcija_C_neuredjen,frakcijska_razlika_C,molska_frakcija_D_uredjen,molska_frakcija_D_neuredjen,frakcijska_razlika_D,molska_frakcija_E_uredjen,molska_frakcija_E_neuredjen,frakcijska_razlika_E,molska_frakcija_F_uredjen,molska_frakcija_F_neuredjen,frakcijska_razlika_F,molska_frakcija_G_uredjen,molska_frakcija_G_neuredjen,frakcijska_razlika_G,molska_frakcija_H_uredjen,molska_frakcija_H_neuredjen,frakcijska_razlika_H,molska_frakcija_I_uredjen,molska_frakcija_I_neuredjen,frakcijska_razlika_I,molska_frakcija_K_uredjen,molska_frakcija_K_neuredjen,frakcijska_razlika_K,molska_frakcija_L_uredjen,molska_frakcija_L_neuredjen,frakcijska_razlika_L,molska_frakcija_M_uredjen,molska_frakcija_M_neuredjen,frakcijska_razlika_M,molska_frakcija_N_uredjen,molska_frakcija_N_neuredjen,frakcijska_razlika_N,molska_frakcija_P_uredjen,molska_frakcija_P_neuredjen,frakcijska_razlika_P,molska_frakcija_Q_uredjen,molska_frakcija_Q_neuredjen,frakcijska_razlika_Q,molska_frakcija_R_uredjen,molska_frakcija_R_neuredjen,frakcijska_razlika_R,molska_frakcija_S_uredjen,molska_frakcija_S_neuredjen,frakcijska_razlika_S,molska_frakcija_T_uredjen,molska_frakcija_T_neuredjen,frakcijska_razlika_T,molska_frakcija_V_uredjen,molska_frakcija_V_neuredjen,frakcijska_razlika_V,molska_frakcija_W_uredjen,molska_frakcija_W_neuredjen,frakcijska_razlika_W,molska_frakcija_Y_uredjen,molska_frakcija_Y_neuredjen,frakcijska_razlika_Y
AKU75384.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0415,0.1031,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0415,0.4708,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75393.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0415,0.1031,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0415,0.4708,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75411.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0763,0.0184,3.1367,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.0632,0.0415,0.5234,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75420.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0763,0.0184,3.1367,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.0632,0.0415,0.5234,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75429.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0763,0.0184,3.1367,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.0632,0.0415,0.5234,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75438.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0415,0.1031,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0415,0.4708,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75456.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0763,0.0184,3.1367,0.0458,0.0461,-0.0072,0.0915,0.0507,0.8051,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0645,-0.2908,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.0632,0.0415,0.5234,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75465.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0763,0.0184,3.1367,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.0632,0.0415,0.5234,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75474.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0415,0.1031,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0415,0.4708,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75483.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0415,0.1031,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0415,0.4708,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75492.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0763,0.0184,3.1367,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.0632,0.0415,0.5234,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75501.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0763,0.0184,3.1367,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.0632,0.0415,0.5234,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75510.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0415,0.1031,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0415,0.4708,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75519.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0415,0.1031,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0415,0.4708,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75537.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.0184,3.2549,0.0479,0.0461,0.0401,0.0915,0.0507,0.8051,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0523,0.0369,0.4183,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75546.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.0184,3.2549,0.0479,0.0461,0.0401,0.0915,0.0507,0.8051,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0523,0.0369,0.4183,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75564.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75573.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
AKU75582.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
ALD19447.1|virion spike glycoprotein precursor,0.07,0.0822,-0.1481,0.0263,0.0,0.0,0.0481,0.0548,-0.1214,0.0525,0.0594,-0.1153,0.0613,0.0046,12.4179,0.0853,0.0639,0.3349,0.0197,0.0411,-0.5208,0.0788,0.0228,2.4503,0.046,0.0411,0.1182,0.0897,0.0502,0.7862,0.0022,0.0137,-0.8403,0.046,0.0731,-0.371,0.046,0.0731,-0.371,0.0372,0.0457,-0.1853,0.0547,0.0411,0.3311,0.0328,0.137,-0.7604,0.0875,0.1507,-0.4191,0.0569,0.0365,0.5574,0.0306,0.0,0.0,0.0284,0.0091,2.1149
ALF04542.1|virion spike glycoprotein precursor,0.0654,0.0922,-0.2908,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1429,-0.7712,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
ALF04551.1|virion spike glycoprotein precursor,0.0654,0.0922,-0.2908,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1429,-0.7712,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
ALH21186.1|virion spike glycoprotein precursor,0.07,0.0822,-0.1481,0.0263,0.0,0.0,0.0503,0.0548,-0.0815,0.0503,0.0594,-0.1522,0.0613,0.0046,12.4179,0.0853,0.0639,0.3349,0.0197,0.0411,-0.5208,0.0788,0.0228,2.4503,0.046,0.0411,0.1182,0.0897,0.0502,0.7862,0.0022,0.0137,-0.8403,0.046,0.0731,-0.371,0.046,0.0731,-0.371,0.0372,0.0457,-0.1853,0.0547,0.0411,0.3311,0.0328,0.137,-0.7604,0.0875,0.1507,-0.4191,0.0569,0.0365,0.5574,0.0306,0.0,0.0,0.0284,0.0091,2.1149
ALH21195.1|virion spike glycoprotein precursor,0.07,0.0822,-0.1481,0.0263,0.0,0.0,0.0503,0.0548,-0.0815,0.0503,0.0594,-0.1522,0.0613,0.0046,12.4179,0.0853,0.0639,0.3349,0.0197,0.0411,-0.5208,0.081,0.0228,2.5462,0.046,0.0411,0.1182,0.0897,0.0502,0.7862,0.0022,0.0137,-0.8403,0.046,0.0731,-0.371,0.046,0.0731,-0.371,0.0372,0.0457,-0.1853,0.0547,0.0411,0.3311,0.0328,0.137,-0.7604,0.0853,0.1507,-0.4337,0.0569,0.0365,0.5574,0.0306,0.0,0.0,0.0284,0.0091,2.1149
ALH21454.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0737,-0.3795,0.037,0.0415,-0.107,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
ALH21463.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
ALN12279.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
ALO75889.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
ALR82615.1|virion spike glycoprotein precursor,0.0674,0.088,-0.2339,0.0261,0.0,0.0,0.05,0.0556,-0.1,0.05,0.0556,-0.1,0.0609,0.0046,12.1478,0.0848,0.0648,0.3081,0.0196,0.037,-0.4717,0.0783,0.0231,2.3809,0.0457,0.0463,-0.0139,0.0935,0.0417,1.2435,0.0022,0.0139,-0.8435,0.0457,0.0787,-0.4199,0.0457,0.0694,-0.3426,0.037,0.0463,-0.2017,0.0543,0.037,0.4674,0.0326,0.1481,-0.7799,0.087,0.1389,-0.3739,0.0609,0.037,0.6435,0.0304,0.0,0.0,0.0283,0.0139,1.0348
ALR82624.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0507,-0.0115,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0829,-0.4484,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
ALR82633.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
ALR82642.1|virion spike glycoprotein precursor,0.0662,0.0852,-0.2227,0.0265,0.0,0.0,0.0508,0.0538,-0.0565,0.0508,0.0583,-0.1291,0.0618,0.0045,12.7837,0.0817,0.0673,0.2143,0.0199,0.0359,-0.4462,0.0751,0.0224,2.3475,0.0464,0.0448,0.0338,0.0905,0.0493,0.8348,0.0022,0.0135,-0.8359,0.0464,0.0762,-0.3919,0.0464,0.0673,-0.3108,0.0375,0.0448,-0.1631,0.0552,0.0359,0.5384,0.0353,0.1435,-0.7539,0.0861,0.1435,-0.4,0.0618,0.0404,0.5315,0.0309,0.0,0.0,0.0287,0.0135,1.1332
ALR82651.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
ALR82660.1|virion spike glycoprotein precursor,0.0674,0.088,-0.2339,0.0261,0.0,0.0,0.05,0.0556,-0.1,0.05,0.0556,-0.1,0.0609,0.0046,12.1478,0.0848,0.0648,0.3081,0.0196,0.037,-0.4717,0.0783,0.0231,2.3809,0.0457,0.0463,-0.0139,0.0935,0.0417,1.2435,0.0022,0.0139,-0.8435,0.0457,0.0787,-0.4199,0.0457,0.0694,-0.3426,0.037,0.0463,-0.2017,0.0543,0.037,0.4674,0.0326,0.1481,-0.7799,0.087,0.1389,-0.3739,0.0609,0.037,0.6435,0.0304,0.0,0.0,0.0283,0.0139,1.0348
ALR82669.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
ALR82678.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
ALR82687.1|virion spike glycoprotein precursor,0.0675,0.0876,-0.2286,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.0588,0.0369,0.5956,0.0305,0.0,0.0,0.0283,0.0138,1.0487
ALR82696.1|virion spike glycoprotein precursor,0.0674,0.088,-0.2339,0.0261,0.0,0.0,0.05,0.0556,-0.1,0.05,0.0556,-0.1,0.0609,0.0046,12.1478,0.0848,0.0648,0.3081,0.0196,0.037,-0.4717,0.0783,0.0231,2.3809,0.0457,0.0463,-0.0139,0.0935,0.0417,1.2435,0.0022,0.0139,-0.8435,0.0457,0.0787,-0.4199,0.0457,0.0694,-0.3426,0.037,0.0463,-0.2017,0.0543,0.037,0.4674,0.0326,0.1481,-0.7799,0.087,0.1389,-0.3739,0.0609,0.037,0.6435,0.0304,0.0,0.0,0.0283,0.0139,1.0348
ALR82705.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0691,-0.3381,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1475,-0.7784,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
ALR82714.1|virion spike glycoprotein precursor,0.0654,0.0876,-0.2535,0.0261,0.0,0.0,0.0501,0.0553,-0.0939,0.0501,0.0553,-0.0939,0.061,0.0046,12.2375,0.085,0.0645,0.317,0.0196,0.0369,-0.4681,0.0784,0.023,2.4039,0.0458,0.0461,-0.0072,0.0915,0.0461,0.9856,0.0022,0.0138,-0.8424,0.0458,0.0783,-0.416,0.0458,0.0645,-0.2908,0.037,0.0461,-0.1963,0.0545,0.0369,0.4774,0.0327,0.1521,-0.7851,0.0893,0.1382,-0.3539,0.061,0.0369,0.6547,0.0305,0.0,0.0,0.0283,0.0138,1.0487
