Naziv_proteina,molska_frakcija_za_A,molska_frakcija_za_C,molska_frakcija_za_D,molska_frakcija_za_E,molska_frakcija_za_F,molska_frakcija_za_G,molska_frakcija_za_H,molska_frakcija_za_I,molska_frakcija_za_K,molska_frakcija_za_L,molska_frakcija_za_M,molska_frakcija_za_N,molska_frakcija_za_P,molska_frakcija_za_Q,molska_frakcija_za_R,molska_frakcija_za_S,molska_frakcija_za_T,molska_frakcija_za_V,molska_frakcija_za_W,molska_frakcija_za_Y,Klasifikacija
AIG96568.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AIG96568.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AIG96574.1 |VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AIG96574.1 |VP30 minor nucleoprotein,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AIG96577.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AIG96577.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AIG96583.1 |VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AIG96583.1 |VP30 minor nucleoprotein,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AIG96586.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AIG96586.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AIG96592.1 |VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AIG96592.1 |VP30 minor nucleoprotein,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AIG96595.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AIG96595.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AIG96601.1 |VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AIG96601.1 |VP30 minor nucleoprotein,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AIG96604.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AIG96604.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AIG96610.1 |VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AIG96610.1 |VP30 minor nucleoprotein,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AIG96613.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AIG96613.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AIG96619.1 |VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AIG96619.1 |VP30 minor nucleoprotein,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AIG96622.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AIG96622.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AIG96628.1 |VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AIG96628.1 |VP30 minor nucleoprotein,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AIG96631.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AIG96631.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AIG96637.1 |VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AIG96637.1 |VP30 minor nucleoprotein,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AIL25247.1 |nucleoprotein,0.069,0.0086,0.046,0.046,0.0431,0.069,0.0374,0.0718,0.0431,0.1322,0.0057,0.0517,0.0431,0.046,0.0402,0.0661,0.0603,0.0805,0.0057,0.0345,uređen
AIL25247.1 |nucleoprotein,0.049,0.0,0.0922,0.1095,0.0288,0.0259,0.0259,0.0461,0.0461,0.072,0.0086,0.049,0.0865,0.0893,0.0519,0.1009,0.0519,0.049,0.0029,0.0144,neuređen
AIR94003.1 |nucleoprotein,0.0932,0.0085,0.0226,0.0537,0.0593,0.0678,0.0452,0.0508,0.048,0.1271,0.0367,0.0367,0.0282,0.0678,0.0424,0.0537,0.0367,0.0819,0.0085,0.0311,uređen
AIR94003.1 |nucleoprotein,0.0519,0.0,0.1325,0.1039,0.013,0.0442,0.0364,0.0286,0.0545,0.0571,0.0182,0.0519,0.0831,0.0753,0.0468,0.0753,0.0649,0.0338,0.0026,0.026,neuređen
AIR94009.1 |minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AIR94009.1 |minor nucleoprotein,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AIW65947.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AIW65947.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AIW65953.1 |VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AIW65953.1 |VP30 minor nucleoprotein,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AIY27573.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AIY27573.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AIY27579.1 |VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AIY27579.1 |VP30 minor nucleoprotein,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AIY29179.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AIY29179.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AIY29185.1 |VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AIY29185.1 |VP30 minor nucleoprotein,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AIZ50388.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AIZ50388.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AIZ50394.1 |VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AIZ50394.1 |VP30 minor nucleoprotein,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AIZ50397.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AIZ50397.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AIZ50403.1 |truncated VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AIZ50403.1 |truncated VP30 minor nucleoprotein,0.0699,0.028,0.0769,0.0769,0.028,0.0699,0.042,0.007,0.0629,0.035,0.007,0.028,0.0769,0.0629,0.0979,0.1119,0.0559,0.042,0.0,0.021,neuređen
AIZ50406.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AIZ50406.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AIZ50412.1 |truncated VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AIZ50412.1 |truncated VP30 minor nucleoprotein,0.0699,0.028,0.0769,0.0769,0.028,0.0699,0.042,0.007,0.0629,0.035,0.007,0.028,0.0769,0.0629,0.0979,0.1119,0.0559,0.042,0.0,0.021,neuređen
AIZ50415.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AIZ50415.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AIZ50421.1 |truncated VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AIZ50421.1 |truncated VP30 minor nucleoprotein,0.0699,0.028,0.0769,0.0769,0.028,0.0699,0.042,0.007,0.0629,0.035,0.007,0.028,0.0769,0.0629,0.0979,0.1119,0.0559,0.042,0.0,0.021,neuređen
AIZ50424.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AIZ50424.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AIZ50430.1 |truncated VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AIZ50430.1 |truncated VP30 minor nucleoprotein,0.0699,0.028,0.0769,0.0769,0.028,0.0699,0.042,0.007,0.0629,0.035,0.007,0.028,0.0769,0.0629,0.0979,0.1119,0.0559,0.042,0.0,0.021,neuređen
AJF38892.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AJF38892.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AJG44195.1 |VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AJG44195.1 |VP30 minor nucleoprotein,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AJY53711.1 |nucleoprotein,0.0678,0.0088,0.0472,0.0442,0.0442,0.0708,0.0383,0.0708,0.0442,0.1357,0.0059,0.0501,0.0324,0.0442,0.0413,0.0678,0.059,0.0855,0.0059,0.0354,uređen
AJY53711.1 |nucleoprotein,0.0534,0.0,0.0927,0.1067,0.0281,0.0309,0.0253,0.0393,0.0449,0.0702,0.0084,0.0478,0.0927,0.0927,0.0478,0.1011,0.0534,0.0478,0.0028,0.014,neuređen
AJY53715.1 |VP30 minor nucleoprotein,0.0708,0.0177,0.0265,0.0531,0.0265,0.0708,0.0442,0.0973,0.0442,0.1239,0.0177,0.0708,0.0088,0.0442,0.0442,0.0885,0.0619,0.0354,0.0177,0.0354,uređen
AJY53715.1 |VP30 minor nucleoprotein,0.0298,0.0238,0.0655,0.0298,0.0119,0.0357,0.0417,0.0238,0.0714,0.0952,0.0357,0.0655,0.119,0.0714,0.0774,0.1071,0.0774,0.006,0.0,0.0119,neuređen
AKA43777.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AKA43777.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AKA59357.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AKA59357.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0806,0.0806,0.0389,0.075,0.075,0.0306,0.0,0.0278,neuređen
AKA59363.1 |VP30 minor nucleoprotein,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AKA59363.1 |VP30 minor nucleoprotein,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AKB09533.1 |nucleoprotein,0.0861,0.0076,0.038,0.0557,0.0532,0.0709,0.0456,0.0506,0.0405,0.1367,0.0203,0.0278,0.0329,0.0658,0.038,0.0633,0.043,0.0759,0.0101,0.038,uređen
AKB09533.1 |nucleoprotein,0.0525,0.0,0.1283,0.105,0.0117,0.0729,0.0204,0.0262,0.0583,0.0641,0.0146,0.0671,0.0845,0.0612,0.035,0.07,0.0641,0.0437,0.0,0.0204,neuređen
AKB09539.1 |minor nucleoprotein VP30,0.096,0.016,0.048,0.056,0.048,0.032,0.016,0.032,0.048,0.2,0.008,0.032,0.024,0.048,0.064,0.08,0.048,0.072,0.024,0.008,uređen
AKB09539.1 |minor nucleoprotein VP30,0.0491,0.0245,0.0736,0.0552,0.0245,0.0613,0.0184,0.0123,0.0613,0.0675,0.0061,0.0368,0.0675,0.0613,0.092,0.1288,0.1043,0.0368,0.0061,0.0123,neuređen
AKB09542.1 |nucleoprotein,0.0932,0.0085,0.0226,0.0537,0.0593,0.0678,0.0452,0.0508,0.048,0.1271,0.0367,0.0367,0.0282,0.0678,0.0424,0.0537,0.0367,0.0819,0.0085,0.0311,uređen
AKB09542.1 |nucleoprotein,0.0519,0.0,0.1325,0.1039,0.013,0.0442,0.0364,0.0286,0.0545,0.0571,0.0182,0.0519,0.0831,0.0753,0.0468,0.0753,0.0649,0.0338,0.0026,0.026,neuređen
AKB09548.1 |minor nucleoprotein VP30,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AKB09548.1 |minor nucleoprotein VP30,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AKB09551.1 |nucleoprotein,0.0912,0.0085,0.0228,0.0541,0.0598,0.0684,0.0456,0.0484,0.0484,0.1282,0.0342,0.037,0.0285,0.0684,0.0427,0.0541,0.037,0.0826,0.0085,0.0313,uređen
AKB09551.1 |nucleoprotein,0.0515,0.0,0.1314,0.1031,0.0129,0.0438,0.0361,0.0232,0.0515,0.0567,0.0206,0.0515,0.0851,0.0747,0.049,0.0722,0.0722,0.0361,0.0026,0.0258,neuređen
AKB09557.1 |minor nucleoprotein VP30,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AKB09557.1 |minor nucleoprotein VP30,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AKB09560.1 |nucleoprotein,0.0948,0.0086,0.0316,0.0431,0.0575,0.0661,0.0517,0.0661,0.0374,0.1092,0.0431,0.0374,0.0259,0.0776,0.0374,0.0546,0.046,0.069,0.0086,0.0345,uređen
AKB09560.1 |nucleoprotein,0.0767,0.0,0.1176,0.1049,0.0128,0.0358,0.0179,0.0384,0.0614,0.0614,0.0128,0.0767,0.0793,0.0614,0.046,0.0716,0.0639,0.0332,0.0026,0.0256,neuređen
AKB09566.1 |minor nucleoprotein VP30,0.0704,0.0282,0.0563,0.0493,0.0352,0.0423,0.007,0.0704,0.0423,0.1831,0.0141,0.0352,0.0282,0.0563,0.0704,0.0704,0.0704,0.0352,0.0211,0.0141,uređen
AKB09566.1 |minor nucleoprotein VP30,0.0272,0.0204,0.0748,0.0748,0.0272,0.0476,0.0544,0.0136,0.0544,0.0612,0.0068,0.0,0.0612,0.068,0.1088,0.1565,0.0816,0.0408,0.0068,0.0136,neuređen
AKB09569.1 |nucleoprotein,0.069,0.0086,0.046,0.046,0.0431,0.069,0.0374,0.0718,0.0431,0.1322,0.0057,0.0517,0.0431,0.046,0.0402,0.0661,0.0603,0.0805,0.0057,0.0345,uređen
AKB09569.1 |nucleoprotein,0.049,0.0,0.0922,0.1095,0.0288,0.0259,0.0259,0.0461,0.0461,0.072,0.0086,0.049,0.0865,0.0893,0.0519,0.1009,0.0519,0.049,0.0029,0.0144,neuređen
AKB09573.1 |minor nucleoprotein VP30,0.0727,0.0182,0.0273,0.0545,0.0273,0.0636,0.0455,0.1,0.0364,0.1182,0.0182,0.0636,0.0091,0.0455,0.0455,0.1,0.0636,0.0364,0.0182,0.0364,uređen
AKB09573.1 |minor nucleoprotein VP30,0.0292,0.0234,0.0643,0.0292,0.0117,0.0409,0.0468,0.0175,0.0702,0.0936,0.0351,0.0585,0.1228,0.0702,0.0819,0.1053,0.0819,0.0058,0.0,0.0117,neuređen
AKI82617.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AKI82617.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AKI82625.1 |nucleoprotein,0.0897,0.0106,0.0264,0.0528,0.0554,0.066,0.0422,0.0449,0.0501,0.1293,0.0317,0.0343,0.0317,0.0633,0.0528,0.0554,0.0396,0.0844,0.0106,0.029,uređen
AKI82625.1 |nucleoprotein,0.05,0.0,0.1389,0.1056,0.0139,0.0472,0.0361,0.0278,0.0472,0.05,0.0222,0.0528,0.0833,0.0806,0.0389,0.0722,0.075,0.0306,0.0,0.0278,neuređen
AKI84271.1 |nucleoprotein,0.0912,0.0085,0.0228,0.0541,0.0598,0.0684,0.0456,0.0484,0.0484,0.1282,0.0342,0.037,0.0285,0.0684,0.0427,0.0541,0.037,0.0826,0.0085,0.0313,uređen
AKI84271.1 |nucleoprotein,0.0515,0.0,0.1314,0.1031,0.0129,0.0438,0.0361,0.0232,0.0515,0.0567,0.0206,0.0515,0.0851,0.0747,0.049,0.0722,0.0722,0.0361,0.0026,0.0258,neuređen
AKI84277.1 |minor nucleoprotein VP30,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AKI84277.1 |minor nucleoprotein VP30,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AKI84280.1 |nucleoprotein,0.069,0.0086,0.046,0.046,0.0431,0.069,0.0374,0.0718,0.0431,0.1322,0.0057,0.0517,0.0431,0.046,0.0402,0.0661,0.0603,0.0805,0.0057,0.0345,uređen
AKI84280.1 |nucleoprotein,0.049,0.0,0.0922,0.1095,0.0288,0.0259,0.0259,0.0461,0.0461,0.072,0.0086,0.049,0.0865,0.0893,0.0519,0.1009,0.0519,0.049,0.0029,0.0144,neuređen
